Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
14/04/2020 12:51:16.400,-0.918,0.430,0.066
14/04/2020 12:51:16.434,-0.945,0.484,0.098
14/04/2020 12:51:16.467,-1.055,0.547,0.102
14/04/2020 12:51:16.500,-1.367,0.555,0.121
14/04/2020 12:51:16.534,-1.297,0.461,0.152
14/04/2020 12:51:16.567,-0.926,0.266,0.180
14/04/2020 12:51:16.600,-0.672,0.281,0.203
14/04/2020 12:51:16.634,-0.809,0.445,0.152
14/04/2020 12:51:16.667,-1.027,0.523,0.133
14/04/2020 12:51:16.700,-1.047,0.441,0.160
14/04/2020 12:51:16.734,-0.945,0.336,0.203
14/04/2020 12:51:16.767,-0.848,0.297,0.250
14/04/2020 12:51:16.800,-0.773,0.316,0.234
14/04/2020 12:51:16.834,-0.750,0.344,0.199
14/04/2020 12:51:16.867,-0.750,0.398,0.199
14/04/2020 12:51:16.900,-0.746,0.414,0.184
14/04/2020 12:51:16.934,-0.738,0.410,0.176
14/04/2020 12:51:16.967,-0.762,0.391,0.184
14/04/2020 12:51:17.000,-0.758,0.387,0.172
14/04/2020 12:51:17.034,-0.781,0.391,0.156
14/04/2020 12:51:17.067,-0.832,0.379,0.156
14/04/2020 12:51:17.100,-0.941,0.406,0.117
14/04/2020 12:51:17.134,-1.242,0.496,0.152
14/04/2020 12:51:17.167,-1.242,0.504,0.211
14/04/2020 12:51:17.200,-0.926,0.395,0.164
14/04/2020 12:51:17.234,-0.848,0.250,0.113
14/04/2020 12:51:17.267,-1.039,0.301,0.152
14/04/2020 12:51:17.300,-1.129,0.398,0.137
14/04/2020 12:51:17.334,-1.055,0.367,0.098
14/04/2020 12:51:17.367,-0.961,0.324,0.105
14/04/2020 12:51:17.400,-0.895,0.309,0.109
14/04/2020 12:51:17.434,-0.922,0.297,0.078
14/04/2020 12:51:17.467,-0.930,0.301,0.059
14/04/2020 12:51:17.500,-0.957,0.309,0.051
14/04/2020 12:51:17.534,-0.961,0.313,0.051
14/04/2020 12:51:17.567,-0.945,0.313,0.078
14/04/2020 12:51:17.600,-0.930,0.324,0.098
14/04/2020 12:51:17.634,-0.953,0.379,0.172
14/04/2020 12:51:17.667,-1.070,0.438,0.234
14/04/2020 12:51:17.700,-1.113,0.371,0.227
14/04/2020 12:51:17.734,-0.988,0.410,0.336
14/04/2020 12:51:17.767,-0.844,0.375,0.340
14/04/2020 12:51:17.800,-0.738,0.387,0.293
14/04/2020 12:51:17.834,-0.758,0.422,0.293
14/04/2020 12:51:17.867,-0.805,0.426,0.328
14/04/2020 12:51:17.900,-0.801,0.379,0.336
14/04/2020 12:51:17.934,-0.742,0.406,0.340
14/04/2020 12:51:17.967,-0.688,0.418,0.355
14/04/2020 12:51:18.000,-0.660,0.438,0.340
14/04/2020 12:51:18.034,-0.637,0.441,0.332
14/04/2020 12:51:18.067,-0.629,0.441,0.352
14/04/2020 12:51:18.100,-0.613,0.449,0.336
14/04/2020 12:51:18.134,-0.621,0.465,0.324
14/04/2020 12:51:18.167,-0.648,0.477,0.332
14/04/2020 12:51:18.200,-0.672,0.473,0.320
14/04/2020 12:51:18.234,-0.723,0.469,0.309
14/04/2020 12:51:18.267,-0.805,0.453,0.273
14/04/2020 12:51:18.300,-0.957,0.473,0.250
14/04/2020 12:51:18.334,-1.105,0.477,0.207
14/04/2020 12:51:18.367,-1.184,0.457,0.164
14/04/2020 12:51:18.400,-1.074,0.434,0.113
14/04/2020 12:51:18.434,-0.949,0.434,0.074
14/04/2020 12:51:18.467,-0.980,0.473,0.051
14/04/2020 12:51:18.500,-0.977,0.508,0.020
14/04/2020 12:51:18.534,-0.914,0.461,0.008
14/04/2020 12:51:18.567,-0.891,0.406,0.035
14/04/2020 12:51:18.600,-0.879,0.414,0.059
14/04/2020 12:51:18.634,-0.902,0.449,0.043
14/04/2020 12:51:18.667,-0.922,0.453,0.043
14/04/2020 12:51:18.700,-0.918,0.453,0.055
14/04/2020 12:51:18.734,-0.918,0.441,0.066
14/04/2020 12:51:18.767,-0.910,0.430,0.074
14/04/2020 12:51:18.800,-0.910,0.418,0.074
14/04/2020 12:51:18.834,-0.949,0.418,0.086
14/04/2020 12:51:18.867,-0.984,0.418,0.086
14/04/2020 12:51:18.900,-1.031,0.395,0.105
14/04/2020 12:51:18.934,-1.109,0.379,0.121
14/04/2020 12:51:18.967,-1.125,0.395,0.113
14/04/2020 12:51:19.000,-1.137,0.426,0.117
14/04/2020 12:51:19.034,-1.125,0.445,0.125
14/04/2020 12:51:19.067,-1.223,0.402,0.125
14/04/2020 12:51:19.100,-1.223,0.352,0.121
14/04/2020 12:51:19.134,-0.973,0.289,0.152
14/04/2020 12:51:19.167,-0.723,0.254,0.137
14/04/2020 12:51:19.200,-0.734,0.270,0.098
14/04/2020 12:51:19.234,-0.809,0.301,0.078
14/04/2020 12:51:19.267,-0.816,0.316,0.078
14/04/2020 12:51:19.300,-0.695,0.309,0.094
14/04/2020 12:51:19.334,-0.613,0.297,0.086
14/04/2020 12:51:19.367,-0.602,0.313,0.082
14/04/2020 12:51:19.400,-0.656,0.328,0.086
14/04/2020 12:51:19.434,-0.719,0.328,0.102
14/04/2020 12:51:19.467,-0.789,0.344,0.129
14/04/2020 12:51:19.500,-0.852,0.352,0.148
14/04/2020 12:51:19.534,-0.895,0.367,0.156
14/04/2020 12:51:19.567,-0.965,0.383,0.172
14/04/2020 12:51:19.600,-1.027,0.414,0.191
14/04/2020 12:51:19.634,-1.078,0.418,0.203
14/04/2020 12:51:19.667,-1.078,0.422,0.219
14/04/2020 12:51:19.700,-1.250,0.508,0.223
14/04/2020 12:51:19.734,-1.402,0.602,0.316
14/04/2020 12:51:19.767,-1.148,0.488,0.258
14/04/2020 12:51:19.800,-0.797,0.309,0.191
14/04/2020 12:51:19.834,-0.781,0.379,0.188
14/04/2020 12:51:19.867,-0.930,0.434,0.121
14/04/2020 12:51:19.900,-1.008,0.418,0.004
14/04/2020 12:51:19.934,-0.953,0.332,-0.066
14/04/2020 12:51:19.967,-0.859,0.273,-0.090
14/04/2020 12:51:20.000,-0.891,0.246,-0.078
14/04/2020 12:51:20.034,-0.934,0.207,-0.063
14/04/2020 12:51:20.067,-0.945,0.246,-0.078
14/04/2020 12:51:20.100,-0.992,0.273,-0.051
14/04/2020 12:51:20.134,-0.977,0.289,-0.023
14/04/2020 12:51:20.167,-0.988,0.297,-0.008
14/04/2020 12:51:20.200,-0.988,0.277,0.000
14/04/2020 12:51:20.234,-1.012,0.297,0.035
14/04/2020 12:51:20.267,-0.984,0.324,0.074
14/04/2020 12:51:20.300,-1.117,0.313,0.039
14/04/2020 12:51:20.334,-1.141,0.301,0.051
14/04/2020 12:51:20.367,-0.977,0.289,0.078
14/04/2020 12:51:20.400,-0.801,0.207,0.082
14/04/2020 12:51:20.434,-0.773,0.164,0.051
14/04/2020 12:51:20.467,-0.914,0.250,0.035
14/04/2020 12:51:20.500,-0.996,0.305,0.086
14/04/2020 12:51:20.534,-0.922,0.328,0.105
14/04/2020 12:51:20.567,-0.836,0.301,0.113
14/04/2020 12:51:20.600,-0.797,0.281,0.145
14/04/2020 12:51:20.634,-0.820,0.309,0.160
14/04/2020 12:51:20.667,-0.828,0.355,0.172
14/04/2020 12:51:20.700,-0.813,0.367,0.188
14/04/2020 12:51:20.734,-0.777,0.375,0.195
14/04/2020 12:51:20.767,-0.813,0.395,0.211
14/04/2020 12:51:20.800,-0.906,0.422,0.219
14/04/2020 12:51:20.834,-0.977,0.434,0.230
14/04/2020 12:51:20.867,-1.031,0.418,0.230
14/04/2020 12:51:20.900,-1.137,0.438,0.238
14/04/2020 12:51:20.934,-1.520,0.570,0.305
14/04/2020 12:51:20.967,-1.414,0.375,0.250
14/04/2020 12:51:21.000,-1.016,0.188,0.164
14/04/2020 12:51:21.034,-0.754,0.219,0.184
14/04/2020 12:51:21.067,-0.895,0.395,0.160
14/04/2020 12:51:21.100,-1.063,0.430,0.051
14/04/2020 12:51:21.134,-1.109,0.305,0.000
14/04/2020 12:51:21.167,-1.008,0.246,0.027
14/04/2020 12:51:21.200,-0.906,0.262,0.063
14/04/2020 12:51:21.234,-0.863,0.328,0.055
14/04/2020 12:51:21.267,-0.793,0.352,-0.004
14/04/2020 12:51:21.300,-0.762,0.379,-0.012
14/04/2020 12:51:21.334,-0.816,0.395,0.012
14/04/2020 12:51:21.367,-0.793,0.391,0.004
14/04/2020 12:51:21.400,-0.793,0.395,0.016
14/04/2020 12:51:21.434,-0.801,0.418,0.031
14/04/2020 12:51:21.467,-0.824,0.441,0.035
14/04/2020 12:51:21.500,-0.875,0.477,0.051
14/04/2020 12:51:21.534,-1.078,0.477,0.078
14/04/2020 12:51:21.567,-1.070,0.438,0.117
14/04/2020 12:51:21.600,-0.910,0.391,0.172
14/04/2020 12:51:21.634,-0.750,0.293,0.184
14/04/2020 12:51:21.667,-0.836,0.285,0.148
14/04/2020 12:51:21.700,-1.020,0.348,0.176
14/04/2020 12:51:21.734,-1.109,0.383,0.223
14/04/2020 12:51:21.767,-0.992,0.363,0.234
14/04/2020 12:51:21.800,-0.816,0.305,0.211
14/04/2020 12:51:21.834,-0.766,0.305,0.191
14/04/2020 12:51:21.867,-0.828,0.359,0.180
14/04/2020 12:51:21.900,-0.859,0.398,0.172
14/04/2020 12:51:21.934,-0.852,0.410,0.199
14/04/2020 12:51:21.967,-0.828,0.414,0.188
14/04/2020 12:51:22.000,-0.859,0.430,0.203
14/04/2020 12:51:22.034,-0.855,0.418,0.188
14/04/2020 12:51:22.067,-0.863,0.418,0.191
14/04/2020 12:51:22.100,-0.922,0.422,0.188
14/04/2020 12:51:22.134,-1.109,0.492,0.191
14/04/2020 12:51:22.167,-1.492,0.539,0.270
14/04/2020 12:51:22.200,-1.309,0.340,0.227
14/04/2020 12:51:22.234,-0.840,0.164,0.180
14/04/2020 12:51:22.267,-0.918,0.242,0.215
14/04/2020 12:51:22.300,-1.273,0.367,0.195
14/04/2020 12:51:22.334,-1.285,0.363,0.082
14/04/2020 12:51:22.367,-1.137,0.273,0.074
14/04/2020 12:51:22.400,-0.984,0.246,0.117
14/04/2020 12:51:22.434,-0.945,0.320,0.125
14/04/2020 12:51:22.467,-0.957,0.332,0.082
14/04/2020 12:51:22.500,-0.879,0.320,0.027
14/04/2020 12:51:22.534,-0.918,0.359,0.043
14/04/2020 12:51:22.567,-0.852,0.383,0.043
14/04/2020 12:51:22.600,-0.809,0.398,-0.004
14/04/2020 12:51:22.634,-0.867,0.441,-0.016
14/04/2020 12:51:22.667,-0.945,0.508,-0.008
14/04/2020 12:51:22.700,-0.996,0.500,-0.020
14/04/2020 12:51:22.734,-1.012,0.453,-0.027
14/04/2020 12:51:22.767,-1.016,0.414,-0.031
14/04/2020 12:51:22.800,-0.969,0.363,-0.059
14/04/2020 12:51:22.834,-0.910,0.316,-0.113
14/04/2020 12:51:22.867,-0.910,0.293,-0.164
14/04/2020 12:51:22.900,-0.945,0.340,-0.188
14/04/2020 12:51:22.934,-0.941,0.383,-0.195
14/04/2020 12:51:22.967,-0.891,0.383,-0.219
14/04/2020 12:51:23.000,-0.879,0.375,-0.223
14/04/2020 12:51:23.034,-0.902,0.367,-0.199
14/04/2020 12:51:23.067,-0.910,0.387,-0.168
14/04/2020 12:51:23.100,-0.852,0.395,-0.156
14/04/2020 12:51:23.134,-0.727,0.391,-0.156
14/04/2020 12:51:23.167,-0.801,0.461,-0.066
14/04/2020 12:51:23.200,-0.980,0.512,0.047
14/04/2020 12:51:23.234,-1.023,0.512,0.004
14/04/2020 12:51:23.267,-1.023,0.492,0.055
14/04/2020 12:51:23.300,-1.008,0.438,0.266
14/04/2020 12:51:23.334,-0.941,0.422,0.379
14/04/2020 12:51:23.367,-0.738,0.543,0.277
14/04/2020 12:51:23.400,-0.633,0.613,0.309
14/04/2020 12:51:23.434,-0.660,0.578,0.426
14/04/2020 12:51:23.467,-0.691,0.469,0.441
14/04/2020 12:51:23.500,-0.727,0.461,0.375
14/04/2020 12:51:23.534,-0.789,0.492,0.336
14/04/2020 12:51:23.567,-0.855,0.512,0.320
14/04/2020 12:51:23.600,-0.910,0.512,0.242
14/04/2020 12:51:23.634,-1.195,0.555,0.203
14/04/2020 12:51:23.667,-1.234,0.480,0.203
14/04/2020 12:51:23.700,-1.031,0.379,0.156
14/04/2020 12:51:23.734,-1.020,0.316,0.109
14/04/2020 12:51:23.767,-1.297,0.395,0.094
14/04/2020 12:51:23.800,-1.121,0.398,0.086
14/04/2020 12:51:23.834,-0.848,0.320,0.047
14/04/2020 12:51:23.867,-0.699,0.234,0.066
14/04/2020 12:51:23.900,-0.680,0.313,0.082
14/04/2020 12:51:23.934,-0.723,0.355,0.059
14/04/2020 12:51:23.967,-0.750,0.352,0.039
14/04/2020 12:51:24.000,-0.828,0.344,0.039
14/04/2020 12:51:24.034,-0.871,0.348,0.059
14/04/2020 12:51:24.067,-0.926,0.395,0.059
14/04/2020 12:51:24.100,-1.004,0.402,0.039
14/04/2020 12:51:24.134,-1.137,0.410,0.043
14/04/2020 12:51:24.167,-1.176,0.441,0.063
14/04/2020 12:51:24.200,-1.129,0.469,0.113
14/04/2020 12:51:24.234,-1.195,0.449,0.109
14/04/2020 12:51:24.267,-1.289,0.441,0.125
14/04/2020 12:51:24.300,-1.078,0.336,0.207
14/04/2020 12:51:24.334,-0.707,0.262,0.297
14/04/2020 12:51:24.367,-0.637,0.359,0.301
14/04/2020 12:51:24.400,-0.730,0.539,0.207
14/04/2020 12:51:24.434,-0.844,0.465,0.266
14/04/2020 12:51:24.467,-0.828,0.348,0.332
14/04/2020 12:51:24.500,-0.832,0.328,0.301
14/04/2020 12:51:24.534,-0.898,0.402,0.262
14/04/2020 12:51:24.567,-0.910,0.406,0.277
14/04/2020 12:51:24.600,-0.934,0.398,0.258
14/04/2020 12:51:24.634,-0.969,0.402,0.254
14/04/2020 12:51:24.667,-0.984,0.375,0.242
14/04/2020 12:51:24.700,-0.961,0.355,0.211
14/04/2020 12:51:24.734,-0.965,0.352,0.203
14/04/2020 12:51:24.767,-0.934,0.316,0.191
14/04/2020 12:51:24.800,-0.844,0.262,0.160
14/04/2020 12:51:24.834,-0.820,0.258,0.172
14/04/2020 12:51:24.867,-0.785,0.297,0.184
14/04/2020 12:51:24.900,-0.781,0.313,0.195
14/04/2020 12:51:24.934,-0.754,0.328,0.180
14/04/2020 12:51:24.967,-0.969,0.402,0.160
14/04/2020 12:51:25.000,-1.266,0.500,0.207
14/04/2020 12:51:25.034,-1.059,0.457,0.219
14/04/2020 12:51:25.067,-0.715,0.289,0.172
14/04/2020 12:51:25.100,-0.773,0.230,0.156
14/04/2020 12:51:25.134,-1.043,0.344,0.156
14/04/2020 12:51:25.167,-1.113,0.363,0.152
14/04/2020 12:51:25.200,-0.984,0.316,0.102
14/04/2020 12:51:25.234,-0.910,0.262,0.117
14/04/2020 12:51:25.267,-0.875,0.246,0.117
14/04/2020 12:51:25.300,-0.867,0.254,0.102
14/04/2020 12:51:25.334,-0.895,0.273,0.094
14/04/2020 12:51:25.367,-0.902,0.313,0.105
14/04/2020 12:51:25.400,-0.871,0.324,0.094
14/04/2020 12:51:25.434,-0.949,0.344,0.086
14/04/2020 12:51:25.467,-1.020,0.363,0.094
14/04/2020 12:51:25.500,-1.055,0.402,0.098
14/04/2020 12:51:25.534,-1.055,0.457,0.129
14/04/2020 12:51:25.567,-1.270,0.500,0.109
14/04/2020 12:51:25.600,-1.473,0.523,0.145
14/04/2020 12:51:25.634,-1.016,0.305,0.199
14/04/2020 12:51:25.667,-0.551,0.234,0.219
14/04/2020 12:51:25.700,-0.688,0.422,0.184
14/04/2020 12:51:25.734,-1.008,0.531,0.109
14/04/2020 12:51:25.767,-1.156,0.426,0.086
14/04/2020 12:51:25.800,-1.023,0.258,0.160
14/04/2020 12:51:25.834,-0.902,0.215,0.199
14/04/2020 12:51:25.867,-0.859,0.250,0.133
14/04/2020 12:51:25.900,-0.848,0.305,0.113
14/04/2020 12:51:25.934,-0.867,0.320,0.109
14/04/2020 12:51:25.967,-0.836,0.313,0.117
14/04/2020 12:51:26.000,-0.840,0.305,0.148
14/04/2020 12:51:26.034,-0.766,0.277,0.137
14/04/2020 12:51:26.067,-0.691,0.273,0.133
14/04/2020 12:51:26.100,-0.719,0.313,0.148
14/04/2020 12:51:26.134,-0.762,0.340,0.137
14/04/2020 12:51:26.167,-0.922,0.391,0.113
14/04/2020 12:51:26.200,-1.332,0.512,0.109
14/04/2020 12:51:26.234,-1.383,0.504,0.156
14/04/2020 12:51:26.267,-0.965,0.434,0.137
14/04/2020 12:51:26.300,-0.773,0.281,0.094
14/04/2020 12:51:26.334,-0.965,0.348,0.090
14/04/2020 12:51:26.367,-1.121,0.445,0.098
14/04/2020 12:51:26.400,-1.020,0.328,0.113
14/04/2020 12:51:26.434,-0.918,0.297,0.121
14/04/2020 12:51:26.467,-0.906,0.297,0.129
14/04/2020 12:51:26.500,-0.848,0.313,0.090
14/04/2020 12:51:26.534,-0.828,0.336,0.074
14/04/2020 12:51:26.567,-0.848,0.379,0.082
14/04/2020 12:51:26.600,-0.891,0.410,0.074
14/04/2020 12:51:26.634,-0.891,0.395,0.055
14/04/2020 12:51:26.667,-0.914,0.391,0.078
14/04/2020 12:51:26.700,-0.934,0.414,0.094
14/04/2020 12:51:26.734,-0.945,0.453,0.113
14/04/2020 12:51:26.767,-1.043,0.484,0.129
14/04/2020 12:51:26.800,-1.395,0.504,0.148
14/04/2020 12:51:26.834,-1.332,0.355,0.180
14/04/2020 12:51:26.867,-0.891,0.215,0.172
14/04/2020 12:51:26.900,-0.668,0.242,0.145
14/04/2020 12:51:26.934,-0.867,0.426,0.094
14/04/2020 12:51:26.967,-1.098,0.496,0.051
14/04/2020 12:51:27.000,-1.102,0.434,0.055
14/04/2020 12:51:27.034,-1.000,0.336,0.109
14/04/2020 12:51:27.067,-0.848,0.273,0.129
14/04/2020 12:51:27.100,-0.750,0.305,0.113
14/04/2020 12:51:27.134,-0.754,0.367,0.117
14/04/2020 12:51:27.167,-0.758,0.387,0.102
14/04/2020 12:51:27.200,-0.750,0.379,0.102
14/04/2020 12:51:27.234,-0.781,0.375,0.117
14/04/2020 12:51:27.267,-0.754,0.371,0.121
14/04/2020 12:51:27.300,-0.730,0.379,0.137
14/04/2020 12:51:27.334,-0.738,0.367,0.148
14/04/2020 12:51:27.367,-0.777,0.355,0.164
14/04/2020 12:51:27.400,-1.023,0.414,0.152
14/04/2020 12:51:27.434,-1.250,0.461,0.191
14/04/2020 12:51:27.467,-1.047,0.430,0.191
14/04/2020 12:51:27.500,-0.875,0.379,0.168
14/04/2020 12:51:27.534,-0.898,0.340,0.137
14/04/2020 12:51:27.567,-0.988,0.430,0.117
14/04/2020 12:51:27.600,-1.070,0.410,0.098
14/04/2020 12:51:27.634,-1.055,0.359,0.082
14/04/2020 12:51:27.667,-1.020,0.363,0.105
14/04/2020 12:51:27.700,-0.957,0.352,0.078
14/04/2020 12:51:27.734,-0.918,0.340,0.043
14/04/2020 12:51:27.767,-0.855,0.344,0.047
14/04/2020 12:51:27.800,-0.820,0.344,0.031
14/04/2020 12:51:27.834,-0.863,0.340,0.012
14/04/2020 12:51:27.867,-0.938,0.328,0.008
14/04/2020 12:51:27.900,-0.980,0.316,0.023
14/04/2020 12:51:27.934,-1.086,0.355,0.012
14/04/2020 12:51:27.967,-1.398,0.457,0.043
14/04/2020 12:51:28.000,-1.363,0.391,0.086
14/04/2020 12:51:28.034,-1.012,0.242,0.082
14/04/2020 12:51:28.067,-0.840,0.164,0.121
14/04/2020 12:51:28.100,-0.902,0.258,0.094
14/04/2020 12:51:28.134,-1.066,0.371,0.113
14/04/2020 12:51:28.167,-1.148,0.398,0.148
14/04/2020 12:51:28.200,-1.004,0.324,0.141
14/04/2020 12:51:28.234,-0.902,0.262,0.141
14/04/2020 12:51:28.267,-0.879,0.254,0.160
14/04/2020 12:51:28.300,-0.813,0.262,0.156
14/04/2020 12:51:28.334,-0.777,0.262,0.156
14/04/2020 12:51:28.367,-0.715,0.266,0.156
14/04/2020 12:51:28.400,-0.660,0.266,0.172
14/04/2020 12:51:28.434,-0.660,0.285,0.203
14/04/2020 12:51:28.467,-0.660,0.285,0.215
14/04/2020 12:51:28.500,-0.672,0.328,0.230
14/04/2020 12:51:28.534,-0.688,0.379,0.266
14/04/2020 12:51:28.567,-0.723,0.398,0.273
14/04/2020 12:51:28.600,-1.020,0.496,0.246
14/04/2020 12:51:28.634,-1.547,0.570,0.297
14/04/2020 12:51:28.667,-1.453,0.535,0.293
14/04/2020 12:51:28.700,-1.086,0.422,0.242
14/04/2020 12:51:28.734,-0.832,0.348,0.227
14/04/2020 12:51:28.767,-0.887,0.469,0.160
14/04/2020 12:51:28.800,-1.020,0.570,0.102
14/04/2020 12:51:28.834,-0.977,0.504,0.059
14/04/2020 12:51:28.867,-0.918,0.398,0.094
14/04/2020 12:51:28.900,-0.836,0.324,0.125
14/04/2020 12:51:28.934,-0.758,0.328,0.086
14/04/2020 12:51:28.967,-0.746,0.352,0.043
14/04/2020 12:51:29.000,-0.758,0.395,0.031
14/04/2020 12:51:29.034,-0.828,0.430,0.047
14/04/2020 12:51:29.067,-0.887,0.422,0.055
14/04/2020 12:51:29.100,-0.949,0.391,0.063
14/04/2020 12:51:29.134,-0.965,0.367,0.074
14/04/2020 12:51:29.167,-1.008,0.402,0.117
14/04/2020 12:51:29.200,-1.066,0.449,0.133
14/04/2020 12:51:29.234,-1.309,0.457,0.121
14/04/2020 12:51:29.267,-1.504,0.414,0.160
14/04/2020 12:51:29.300,-1.152,0.313,0.242
14/04/2020 12:51:29.334,-0.656,0.250,0.258
14/04/2020 12:51:29.367,-0.578,0.281,0.164
14/04/2020 12:51:29.400,-0.813,0.371,0.098
14/04/2020 12:51:29.434,-1.113,0.402,0.160
14/04/2020 12:51:29.467,-1.066,0.387,0.219
14/04/2020 12:51:29.500,-0.879,0.320,0.176
14/04/2020 12:51:29.534,-0.734,0.363,0.168
14/04/2020 12:51:29.567,-0.676,0.398,0.141
14/04/2020 12:51:29.600,-0.680,0.414,0.117
14/04/2020 12:51:29.634,-0.738,0.383,0.141
14/04/2020 12:51:29.667,-0.723,0.359,0.160
14/04/2020 12:51:29.700,-0.684,0.363,0.152
14/04/2020 12:51:29.734,-0.727,0.383,0.172
14/04/2020 12:51:29.767,-0.762,0.379,0.184
14/04/2020 12:51:29.800,-0.781,0.375,0.191
14/04/2020 12:51:29.834,-0.848,0.344,0.199
14/04/2020 12:51:29.867,-0.922,0.336,0.172
14/04/2020 12:51:29.900,-1.285,0.422,0.152
14/04/2020 12:51:29.934,-1.434,0.484,0.211
14/04/2020 12:51:29.967,-1.102,0.406,0.160
14/04/2020 12:51:30.000,-0.816,0.270,0.125
14/04/2020 12:51:30.034,-0.848,0.270,0.129
14/04/2020 12:51:30.067,-1.043,0.414,0.121
14/04/2020 12:51:30.100,-1.098,0.453,0.109
14/04/2020 12:51:30.134,-0.988,0.383,0.105
14/04/2020 12:51:30.167,-0.910,0.320,0.141
14/04/2020 12:51:30.200,-0.898,0.313,0.156
14/04/2020 12:51:30.234,-0.930,0.328,0.113
14/04/2020 12:51:30.267,-0.938,0.340,0.098
14/04/2020 12:51:30.300,-0.941,0.363,0.117
14/04/2020 12:51:30.334,-0.918,0.355,0.129
14/04/2020 12:51:30.367,-0.941,0.355,0.129
14/04/2020 12:51:30.400,-0.961,0.355,0.180
14/04/2020 12:51:30.434,-0.930,0.363,0.234
14/04/2020 12:51:30.467,-0.945,0.359,0.270
14/04/2020 12:51:30.500,-1.211,0.352,0.254
14/04/2020 12:51:30.534,-1.176,0.336,0.305
14/04/2020 12:51:30.567,-0.965,0.313,0.332
14/04/2020 12:51:30.600,-0.789,0.293,0.340
14/04/2020 12:51:30.634,-0.750,0.305,0.328
14/04/2020 12:51:30.667,-0.816,0.316,0.324
14/04/2020 12:51:30.700,-0.813,0.301,0.332
14/04/2020 12:51:30.734,-0.762,0.285,0.320
14/04/2020 12:51:30.767,-0.715,0.273,0.297
14/04/2020 12:51:30.800,-0.680,0.309,0.246
14/04/2020 12:51:30.834,-0.695,0.359,0.215
14/04/2020 12:51:30.867,-0.707,0.383,0.184
14/04/2020 12:51:30.900,-0.715,0.391,0.160
14/04/2020 12:51:30.934,-0.750,0.418,0.129
14/04/2020 12:51:30.967,-0.801,0.434,0.094
14/04/2020 12:51:31.000,-0.910,0.473,0.063
14/04/2020 12:51:31.034,-0.918,0.465,0.023
14/04/2020 12:51:31.067,-0.922,0.457,0.016
14/04/2020 12:51:31.100,-1.051,0.527,0.016
14/04/2020 12:51:31.134,-1.098,0.586,0.035
14/04/2020 12:51:31.167,-0.945,0.563,0.016
14/04/2020 12:51:31.200,-0.910,0.504,0.020
14/04/2020 12:51:31.234,-1.020,0.520,0.070
14/04/2020 12:51:31.267,-1.156,0.539,0.109
14/04/2020 12:51:31.300,-1.078,0.484,0.121
14/04/2020 12:51:31.334,-0.922,0.410,0.125
14/04/2020 12:51:31.367,-0.832,0.402,0.113
14/04/2020 12:51:31.400,-0.840,0.434,0.078
14/04/2020 12:51:31.434,-0.867,0.469,0.070
14/04/2020 12:51:31.467,-0.902,0.453,0.098
14/04/2020 12:51:31.500,-0.926,0.441,0.145
14/04/2020 12:51:31.534,-0.922,0.418,0.176
14/04/2020 12:51:31.567,-0.910,0.418,0.203
14/04/2020 12:51:31.600,-0.906,0.410,0.219
14/04/2020 12:51:31.634,-0.910,0.414,0.234
14/04/2020 12:51:31.667,-0.930,0.410,0.254
14/04/2020 12:51:31.700,-0.969,0.387,0.258
14/04/2020 12:51:31.734,-1.008,0.367,0.246
14/04/2020 12:51:31.767,-1.004,0.355,0.246
14/04/2020 12:51:31.800,-1.012,0.363,0.254
14/04/2020 12:51:31.834,-1.105,0.371,0.215
14/04/2020 12:51:31.867,-1.195,0.355,0.207
14/04/2020 12:51:31.900,-1.094,0.340,0.219
14/04/2020 12:51:31.934,-0.836,0.273,0.191
14/04/2020 12:51:31.967,-0.629,0.195,0.168
14/04/2020 12:51:32.000,-0.727,0.188,0.109
14/04/2020 12:51:32.034,-0.914,0.207,0.109
14/04/2020 12:51:32.067,-0.988,0.270,0.133
14/04/2020 12:51:32.100,-0.887,0.309,0.160
14/04/2020 12:51:32.134,-0.742,0.277,0.145
14/04/2020 12:51:32.167,-0.715,0.289,0.133
14/04/2020 12:51:32.200,-0.766,0.313,0.133
14/04/2020 12:51:32.234,-0.852,0.316,0.133
14/04/2020 12:51:32.267,-0.906,0.367,0.160
14/04/2020 12:51:32.300,-0.875,0.406,0.180
14/04/2020 12:51:32.334,-0.797,0.414,0.195
14/04/2020 12:51:32.367,-0.813,0.410,0.207
14/04/2020 12:51:32.400,-0.859,0.406,0.195
14/04/2020 12:51:32.434,-0.941,0.426,0.199
14/04/2020 12:51:32.467,-1.023,0.445,0.242
14/04/2020 12:51:32.500,-1.086,0.449,0.250
14/04/2020 12:51:32.534,-1.313,0.535,0.277
14/04/2020 12:51:32.567,-1.395,0.520,0.297
14/04/2020 12:51:32.600,-1.066,0.344,0.219
14/04/2020 12:51:32.634,-0.738,0.262,0.207
14/04/2020 12:51:32.667,-0.805,0.363,0.199
14/04/2020 12:51:32.700,-1.012,0.492,0.160
14/04/2020 12:51:32.734,-1.145,0.473,0.129
14/04/2020 12:51:32.767,-1.031,0.355,0.105
14/04/2020 12:51:32.800,-0.926,0.262,0.109
14/04/2020 12:51:32.834,-0.859,0.246,0.117
14/04/2020 12:51:32.867,-0.848,0.305,0.082
14/04/2020 12:51:32.900,-0.855,0.328,0.043
14/04/2020 12:51:32.934,-0.793,0.328,0.031
